filename,split,md5,phash,path
RRT-101R_Img4_A80_S6_[30][32].png,train,4943aa7f1e86cfcec06037ad52fbd0e2,ec981ebf32c448e3,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[30][32].png
RRT-101R_Img4_A80_S6_[31][11].png,train,1fd8e4bd3e10b9786646469e86d33f84,beb830f004cf1e76,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[31][11].png
RRT-101R_Img4_A80_S6_[31][1].png,train,7f3cf6d0aca400574abd900a76c0ab85,bfda37806290eea1,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[31][1].png
RRT-101R_Img4_A80_S6_[31][24].png,train,00a862c9039bdef68b5aa5761667b6e4,b3821eef0583ab3a,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[31][24].png
RRT-101R_Img4_A80_S6_[31][26].png,train,cdd8db8913a3868c4e0753b09e643573,aed818f711f39306,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[31][26].png
RRT-101R_Img4_A80_S6_[31][28].png,train,0d35dd3f7da98f4b23634e01361573cd,98e240af07decf58,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[31][28].png
RRT-101R_Img4_A80_S6_[31][29].png,train,5c4909e2fa36e20e1fe28f4df70e9665,dde970a640cbc54d,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[31][29].png
RRT-101R_Img4_A80_S6_[31][2].png,train,4bd3d5965852609d345613501f98f7c2,89c93aaa718b75b4,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[31][2].png
RRT-101R_Img4_A80_S6_[31][30].png,train,4725c10898dceb555cc0dbfa9e8471c8,c6b478b265a8f326,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[31][30].png
RRT-101R_Img4_A80_S6_[31][31].png,train,6ac81f229600d467ab9863fdc556278d,c9bb759854a4ea31,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[31][31].png
RRT-101R_Img4_A80_S6_[31][32].png,train,2aa8d09e664748246ff0c2a676c6b258,ec90228f7bb2f41c,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[31][32].png
RRT-101R_Img4_A80_S6_[31][4].png,train,af9fab629de22122098a658e3c665cf0,a0f216ae0fd55b89,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[31][4].png
RRT-101R_Img4_A80_S6_[31][5].png,train,34397623e99064e42a6233ee89dedbd9,95f913a905d24dce,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[31][5].png
RRT-101R_Img4_A80_S6_[31][6].png,train,75cf73626da0dcb5f7d3836871e57769,dadc5c846ae866e2,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[31][6].png
RRT-101R_Img4_A80_S6_[31][7].png,train,02877d44ef5646942b75bfa87177bc87,89c342d729ad71f1,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[31][7].png
RRT-101R_Img4_A80_S6_[31][8].png,train,4846253ed702b98b84e75a67cc47aac7,ace940d854a63cfe,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[31][8].png
RRT-101R_Img4_A80_S6_[31][9].png,train,43620b64792a232fe7f47a35bf86fc4e,a3ec64cc42d137cb,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[31][9].png
RRT-101R_Img4_A80_S6_[32][1].png,train,bbbc77f7ef749ebbcf1154e26b160668,bfcb549944a214de,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[32][1].png
RRT-101R_Img4_A80_S6_[32][31].png,train,8558edeed5c4ff5521385b952dfd0a63,cbbb77991ad404c8,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[32][31].png
RRT-101R_Img4_A80_S6_[32][32].png,train,4d7ac8837ac0327052cc38a14f860c0a,ec9c618c4dca23af,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[32][32].png
RRT-101R_Img4_A80_S6_[32][4].png,train,dd6af433d81b3fa8b3108edddb0e19e6,a9e016b06aa974f7,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[32][4].png
RRT-101R_Img4_A80_S6_[32][7].png,train,0e11ac26bdaaadb8c9f64af189bffee0,99c346d256891eaf,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[32][7].png
RRT-101R_Img4_A80_S6_[33][12].png,train,c71cd344e95e7ec454e11bac5e54a97c,89c3348b6c997af1,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[33][12].png
RRT-101R_Img4_A80_S6_[33][1].png,train,5b9f6b74712680f66ca7aabaed1bdaf5,bfca54b71da62181,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[33][1].png
RRT-101R_Img4_A80_S6_[33][6].png,train,83a6113736f801837fc879f24c490ee5,bbe67dcb24c42780,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[33][6].png
RRT-101R_Img4_A80_S6_[33][7].png,train,45d6cb20ed410ba1c5058586fba3ea35,b8e162ed32d350d6,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[33][7].png
RRT-101R_Img4_A80_S6_[33][8].png,train,fdb22861091e5ba3339af59e2a7f4862,8ef42da019d85dd3,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[33][8].png
RRT-101R_Img4_A80_S6_[33][9].png,train,a2701444962527d5162c73d4afc44c90,a39b34b10daf06ea,./data/RIAWELC_split\train\ND\RRT-101R_Img4_A80_S6_[33][9].png
RRT-102R_Img1_A80_S2_[10][19].png,train,91f3b66a3bff06e1a47a3d9d1417d901,abf509d005ecace6,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[10][19].png
RRT-102R_Img1_A80_S2_[10][20].png,train,135a3d69f07018ed8bb87495004a3b25,a0f60cca16aba6f3,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[10][20].png
RRT-102R_Img1_A80_S2_[10][21].png,train,d844f410bbfdea78c2a860b9637498e5,b7f501e108b0b1fd,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[10][21].png
RRT-102R_Img1_A80_S2_[10][22].png,train,723bb05b7f1d014c924850de24c3a194,aafa50e444be989e,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[10][22].png
RRT-102R_Img1_A80_S2_[10][23].png,train,594e08cc2d023a1bfc8c264846472797,ad876db302898f8b,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[10][23].png
RRT-102R_Img1_A80_S2_[10][25].png,train,2df58ed3b8ab0804a63ba15f8c730cc4,a1aa23973c83ead6,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[10][25].png
RRT-102R_Img1_A80_S2_[10][26].png,train,108ad682268883755b5d97d06e00441a,b5a555902bc1eda9,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[10][26].png
RRT-102R_Img1_A80_S2_[10][27].png,train,0cfa84468133125e4e2f3a0b668b7665,9ab65a8821de76ac,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[10][27].png
RRT-102R_Img1_A80_S2_[10][28].png,train,28d8121129eaa3bf94502fbb59c990ea,899b49843ec355b7,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[10][28].png
RRT-102R_Img1_A80_S2_[10][29].png,train,2672a4decf82f92000c8b57cdc464c35,848d66d781e85eb3,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[10][29].png
RRT-102R_Img1_A80_S2_[1][10].png,train,0e86fda93c9aa1b26a252c8fde5ba701,8e6a7864768e3e89,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[1][10].png
RRT-102R_Img1_A80_S2_[1][11].png,train,78346c7ee4c85c928cb8247f080e25f3,856d5e7b51a305ac,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[1][11].png
RRT-102R_Img1_A80_S2_[1][12].png,train,d4e83873774516c09baa44e58ddfd3d5,d076433c5cb85aa7,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[1][12].png
RRT-102R_Img1_A80_S2_[1][13].png,train,83ffbba6da47ab5cd9a7e8cca3e157c4,da3a51060ebf5bb0,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[1][13].png
RRT-102R_Img1_A80_S2_[1][15].png,train,16fca0e27c52de9c4b7f2bfd429f947f,c62e432872916f9f,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[1][15].png
RRT-102R_Img1_A80_S2_[1][6].png,train,e2ae7e16b878dec8868153e0eff71554,a9075b1755ad4a33,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[1][6].png
RRT-102R_Img1_A80_S2_[2][10].png,train,61ada6663a43fc6bc61bf889abb36082,8eaa78b97075e434,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[2][10].png
RRT-102R_Img1_A80_S2_[2][11].png,train,e55d9afa5e0ad7041067f2f6180a1d63,85a05cae7b52f313,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[2][11].png
RRT-102R_Img1_A80_S2_[2][14].png,train,f480a5b457ad4663bdc37a50eb688a08,d5a97cbb68270703,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[2][14].png
RRT-102R_Img1_A80_S2_[2][15].png,train,1a2eb7d5afddac8619f9bbb199c4fcb1,c68e6f8d2f50b170,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[2][15].png
RRT-102R_Img1_A80_S2_[2][1].png,train,7d4c027d18d03dc7fd7d1636d88d3ab6,8f2c4f146b71c2f2,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[2][1].png
RRT-102R_Img1_A80_S2_[2][22].png,train,d675a421f8266a3a9a2e0e81ede9d7be,b9c861cd7a463e25,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[2][22].png
RRT-102R_Img1_A80_S2_[2][24].png,train,90c4a965e16ad279c8c08b605b9c1a18,aae237d04670a8bf,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[2][24].png
RRT-102R_Img1_A80_S2_[2][27].png,train,134c9a3f787402ebb1a4df0b83a52673,a5c20ea67faa48d5,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[2][27].png
RRT-102R_Img1_A80_S2_[2][28].png,train,577ae0d6e4ce6a1fa45329d421fcd022,b6ab41a314a56fca,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[2][28].png
RRT-102R_Img1_A80_S2_[2][2].png,train,6b8539f4d2b5c4c98f9a6a44b5b39a83,c0264252755eebbb,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[2][2].png
RRT-102R_Img1_A80_S2_[2][4].png,train,3d4acdca88eaac6485d0f7ddc8421db3,e218646d3b60bf17,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[2][4].png
RRT-102R_Img1_A80_S2_[2][6].png,train,8df00b65ee3991e7f8cf99f87f290983,ad861a3a5676b52c,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[2][6].png
RRT-102R_Img1_A80_S2_[2][7].png,train,b101bf3f601b2086a028d3b6c27ff098,b5830d2d591bd647,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[2][7].png
RRT-102R_Img1_A80_S2_[2][8].png,train,0ea84723465061f19d0b48ad0a815cc9,bbf804076c0edb72,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[2][8].png
RRT-102R_Img1_A80_S2_[2][9].png,train,2f9ad29fe4ce8535f3448fc58e496c5e,999f43126727cd29,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[2][9].png
RRT-102R_Img1_A80_S2_[3][15].png,train,eadcd8a275c50a58efcd2ed59c7bf8c6,c69466d30daf548b,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][15].png
RRT-102R_Img1_A80_S2_[3][16].png,train,cff4e44f2b01b187c49c5af2efde3bdd,db9361c826a62bd5,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][16].png
RRT-102R_Img1_A80_S2_[3][17].png,train,af36ceaa10971c225f2001b69bbac0f5,fc8034e571b525ea,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][17].png
RRT-102R_Img1_A80_S2_[3][18].png,train,637919ed74a594000450b2955350ac0f,efce32f4189026e9,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][18].png
RRT-102R_Img1_A80_S2_[3][19].png,train,9a41c12cdcef8b50fb2e0f9678bc06e8,e9e119fa0d8a33e4,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][19].png
RRT-102R_Img1_A80_S2_[3][20].png,train,11ece1a7d30f61514bb4f51458d2ceb9,fef00cdd20851cf3,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][20].png
RRT-102R_Img1_A80_S2_[3][21].png,train,ad9bb4ac24645b17383bcf5a58b2db3a,ffd803ce33c60790,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][21].png
RRT-102R_Img1_A80_S2_[3][23].png,train,09b2904adb18106158b1eb464e0fc7d1,bbd62cb40edc6c81,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][23].png
RRT-102R_Img1_A80_S2_[3][25].png,train,105488ef11ff8ee2b805a9afe081cc1c,aeec329870c17be2,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][25].png
RRT-102R_Img1_A80_S2_[3][26].png,train,60fc81c1b6c7ef51851982c4f4c35b04,a0e6158f7bea2d50,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][26].png
RRT-102R_Img1_A80_S2_[3][27].png,train,90e6e6ed34ceb4df29039d0169d5678b,b5f15e8054f726a8,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][27].png
RRT-102R_Img1_A80_S2_[3][29].png,train,e348c6fe7374899af9aa86deef5d28c0,8bab48da25bb3896,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][29].png
RRT-102R_Img1_A80_S2_[3][30].png,train,93f96543a7dfb24e153430159cb899e2,8aa46add368c1f9a,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][30].png
RRT-102R_Img1_A80_S2_[3][31].png,train,0d180219ec9f6fc41226d3c651217e16,879769863bd6098d,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][31].png
RRT-102R_Img1_A80_S2_[3][33].png,train,f8c3e7630d13e12a644a54eeb8841319,aa8a5bd817bc52d1,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][33].png
RRT-102R_Img1_A80_S2_[3][37].png,train,1ce010b1c252ba63030fcaf1d72ca786,889d38ad668d25f3,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][37].png
RRT-102R_Img1_A80_S2_[3][38].png,train,3685f5423a00368144c9b95cf163534f,869e5cb531a236bc,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][38].png
RRT-102R_Img1_A80_S2_[3][40].png,train,4a0670bed37ade5b3f65533dd5d44d7c,90ac29991fde3c8b,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][40].png
RRT-102R_Img1_A80_S2_[3][42].png,train,8c25a9f46cdeb8cbc67752f84c0a82f6,def033854dcc02f6,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][42].png
RRT-102R_Img1_A80_S2_[3][43].png,train,6ded19b5b53dc949988ed7c2348a8d77,c5da30d242e65dd3,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[3][43].png
RRT-102R_Img1_A80_S2_[4][10].png,train,3672a68e163f94839bc6be90da348751,87ae46a25dab7c18,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][10].png
RRT-102R_Img1_A80_S2_[4][11].png,train,8301741b1168f485935353c855f15539,d1a3719506a5675e,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][11].png
RRT-102R_Img1_A80_S2_[4][13].png,train,cb1542f360e7d45e2427a8d3eef4049e,df9a6a89b0993f40,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][13].png
RRT-102R_Img1_A80_S2_[4][15].png,train,fd0fe5b6bb8a49bb087813918adf7838,d69434c211c73f76,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][15].png
RRT-102R_Img1_A80_S2_[4][16].png,train,932d04227c7d2d2d0eee18f576357d06,fb9333e95ad0142a,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][16].png
RRT-102R_Img1_A80_S2_[4][17].png,train,f8cdfcadc3e59cb6ff3a5b1348551232,fcc038fe4dd21135,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][17].png
RRT-102R_Img1_A80_S2_[4][18].png,train,219b364f25df7797f187a93e7518000c,eecd0ef364c95016,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][18].png
RRT-102R_Img1_A80_S2_[4][19].png,train,825b27fd54b749469696846f07cf70e0,e9e40578736dca19,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][19].png
RRT-102R_Img1_A80_S2_[4][1].png,train,1eacb47baef1038188140943c9ca840e,d6a02ed315c6ce3c,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][1].png
RRT-102R_Img1_A80_S2_[4][22].png,train,f2573152ccd29f643d753dd3da2a0ed3,bedd4a6525bcb300,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][22].png
RRT-102R_Img1_A80_S2_[4][23].png,train,edc196818fe5540cf940b803934fba5d,bbd3673222831c3e,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][23].png
RRT-102R_Img1_A80_S2_[4][24].png,train,2236bcbc443b1c10386475707ef2f312,a8c8623939a99f37,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][24].png
RRT-102R_Img1_A80_S2_[4][29].png,train,9c319d65ab4f28c7034d857736caaffa,8da96cd274c46be8,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][29].png
RRT-102R_Img1_A80_S2_[4][2].png,train,7ac2787e84e47047b686201c4836b880,c1be35c80ae3e11f,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][2].png
RRT-102R_Img1_A80_S2_[4][30].png,train,794019d0eb3fe74c140e0c4723359658,8a8c62cd77f22467,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][30].png
RRT-102R_Img1_A80_S2_[4][32].png,train,38e4d5fc8bef438d43a86acb89232512,80817d7154bc3b7d,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][32].png
RRT-102R_Img1_A80_S2_[4][33].png,train,b87fd97227dac1d413c6210e8db47717,aba8177853833d2e,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][33].png
RRT-102R_Img1_A80_S2_[4][35].png,train,0a65e23edeab1988d96b1f54429aef1a,96a22d274dbf1332,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][35].png
RRT-102R_Img1_A80_S2_[4][36].png,train,134885961ed64e7ddb2c22520750a457,92b91633639558bb,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][36].png
RRT-102R_Img1_A80_S2_[4][37].png,train,bc920225800da5ce0c8d6ea95fdc0883,899d533878ba4f1c,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][37].png
RRT-102R_Img1_A80_S2_[4][38].png,train,dad36093cbab5907fbc17db195d52aef,8e8a58153ddd059f,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][38].png
RRT-102R_Img1_A80_S2_[4][39].png,train,1db7fb3b33f49c208e36d75a9049674a,a78d4f0a3ad6a4a9,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][39].png
RRT-102R_Img1_A80_S2_[4][40].png,train,d3619ab16db1fe964722757eea219f72,90c661a929c3f7f4,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][40].png
RRT-102R_Img1_A80_S2_[4][41].png,train,06ab28a09833d1dc429482d88f3adb57,9ed372a624e85a53,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][41].png
RRT-102R_Img1_A80_S2_[4][42].png,train,281ceaacc5f4650b04946bb9c004b682,dad03ba311f54dc8,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][42].png
RRT-102R_Img1_A80_S2_[4][43].png,train,1c0c62dea908aa9239cee4ca3892ece8,c5cf3cb8189266ec,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][43].png
RRT-102R_Img1_A80_S2_[4][4].png,train,bf677570a4d865545af3c13fd6d0cb3a,e7901ae2549f9715,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][4].png
RRT-102R_Img1_A80_S2_[4][5].png,train,e01632681df1d3257ba1eaef7fe73b26,ea8a0db97382585f,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][5].png
RRT-102R_Img1_A80_S2_[4][6].png,train,84fef5703d02607b4c7cfb7dd4b51bc9,fdad44b469a54a4a,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][6].png
RRT-102R_Img1_A80_S2_[4][8].png,train,f058cd6bf3100580ae82aa94ab5da5c1,9bb2588837937276,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][8].png
RRT-102R_Img1_A80_S2_[4][9].png,train,3f701a7680a8dd5629704a45956348fe,8db96d851ac87933,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[4][9].png
RRT-102R_Img1_A80_S2_[5][11].png,train,0e7f455eb9e9e941da7d2bafdcf3e60b,d1a36bd139ca20eb,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[5][11].png
RRT-102R_Img1_A80_S2_[5][13].png,train,2f3a172a3861d874613d0b6206e68778,dd9226cb25e011bf,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[5][13].png
RRT-102R_Img1_A80_S2_[5][1].png,train,cec6eb5908f1060980c179d45e860e44,d7b829fe113d0187,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[5][1].png
RRT-102R_Img1_A80_S2_[5][2].png,train,8ddbd916c4d22d5e79ca7f0f6dd4749b,c0bf34b15c1e5ae8,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[5][2].png
RRT-102R_Img1_A80_S2_[5][37].png,train,1b0095c9a69a82e256c23a24201c11d0,889d579124b163fb,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[5][37].png
RRT-102R_Img1_A80_S2_[5][38].png,train,8410cf396f9ab85d7fd8bcf22e2d6b1c,a2866adc36de7185,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[5][38].png
RRT-102R_Img1_A80_S2_[5][39].png,train,aed6eb02504430fc389ac189da696414,a5816dca398b5ec6,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[5][39].png
RRT-102R_Img1_A80_S2_[5][3].png,train,87ce7d925c3f5180ffa76cce7928c212,cc8113bc4f0b6bf4,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[5][3].png
RRT-102R_Img1_A80_S2_[5][40].png,train,e0b37a8624c729ebf66e14988435dc5b,90d46ee13ea90bb3,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[5][40].png
RRT-102R_Img1_A80_S2_[5][41].png,train,3047d092913281ebc4979f451a4f03bf,9ddb71e607a425a8,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[5][41].png
RRT-102R_Img1_A80_S2_[5][4].png,train,8089211b0820c31aff4a08667fd72139,e78a18aa60ec6caf,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[5][4].png
RRT-102R_Img1_A80_S2_[6][10].png,train,c5098182c764a4bc66ee5d1b1030be2e,df8c7cc6225c1939,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[6][10].png
RRT-102R_Img1_A80_S2_[6][11].png,train,32d8613dc6c41489bcdb6d682c433dc9,d5872ad3314f5e14,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[6][11].png
RRT-102R_Img1_A80_S2_[6][12].png,train,96f332f0457dc6dfb55bb1f88cb4dff7,d29125dc5e684b57,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[6][12].png
RRT-102R_Img1_A80_S2_[6][15].png,train,3a97011691bec6b2bec34f111a4fb248,d5c01db46eba7462,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[6][15].png
RRT-102R_Img1_A80_S2_[6][18].png,train,a9335cdc39cd4a8a1a4e64abfa6d787c,faef4c8e1b82162a,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[6][18].png
RRT-102R_Img1_A80_S2_[6][19].png,train,c1837cbe8df99b684a59acbeb14a34b6,ebe926850ecb132d,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[6][19].png
RRT-102R_Img1_A80_S2_[6][1].png,train,9c723fa39175091c573379112fec30ec,d79e21ae62897c19,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[6][1].png
RRT-102R_Img1_A80_S2_[6][20].png,train,db6765af8cff2d68be66a46b252ebe59,fcfe318003ed5836,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[6][20].png
RRT-102R_Img1_A80_S2_[6][21].png,train,c445e4122c3e8ae5b110471ecc2a304b,fff1389120f60e13,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[6][21].png
RRT-102R_Img1_A80_S2_[6][22].png,train,a4e8dc3562a5599b75e1a91c2c08c140,b8f41f9a72b96118,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[6][22].png
RRT-102R_Img1_A80_S2_[6][23].png,train,5f8219df98510ff55d70a782d9e113ae,bcda12cf1a9c700f,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[6][23].png
RRT-102R_Img1_A80_S2_[6][24].png,train,b8bce19110e4d7576f4701b5c8eae73a,ab894ac60fc77b05,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[6][24].png
RRT-102R_Img1_A80_S2_[6][25].png,train,ca520589312f72683ebcd88f2f5fc732,a9c64de105c13dfa,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[6][25].png
RRT-102R_Img1_A80_S2_[6][27].png,train,7a896a644bc00096779f63853f5ac859,b2a161da59f7031e,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[6][27].png
RRT-102R_Img1_A80_S2_[6][28].png,train,b6020558e731cbed416aa54653b5d4fb,bbb63ac94ed41883,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[6][28].png
RRT-102R_Img1_A80_S2_[6][29].png,train,e60572c4741529bb415334f8d9559bf9,8c932de403dbafd0,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[6][29].png
RRT-102R_Img1_A80_S2_[6][2].png,train,297befbbd81d6e5f63b0e4b4478f5baf,d0ab3ca771ac1d0e,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[6][2].png
RRT-102R_Img1_A80_S2_[6][30].png,train,9d2b4f21617f9e3e34dc849677462ba6,8a9c26e224ad95df,./data/RIAWELC_split\train\ND\RRT-102R_Img1_A80_S2_[6][30].png
